"PackageId","Title","Originators","yearrange","ltercore","edilink","category","pub_notes","Keywords"
"knb-lter-hbr.376.2","Hubbard Brook Experimental Forest: Oak seedling demography, 2011 - ongoing","Cleavitt, N.L. and J. Battles.","2011 - 2022","PS; DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.376.2","Vegetation","4900","Hubbard Brook Experimental Forest;HBR;LTER;Hubbard Brook Ecosystem Study;Quercus rubra;White Mountain National Forest;tree seedling demography;northern red oak;ecosystems;forests;disturbances;populations;seedling establishment;demography;disturbance patterns;populations"
"knb-lter-hbr.392.1","Hubbard Brook Nitrogen Oligotrophication (HBNO): Leaf mass per area","Fahey, T.J. and N.L. Cleavitt.","2000 - 2022","DP; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.392.1","Vegetation","4900","primary production;disturbance patterns;ecosystems;forests;watersheds;nitrification;nitrogen;White Mountain National Forest;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBR;Ecology, Ecosystems, & Environment;oligotrofication"
"knb-lter-hbr.393.2","Hubbard Brook Experimental Forest: Annual measurements on marked northern red oak seedlings, 2014-ongoing","Cleavitt, N.L.","2014 - 2023","PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.393.2","Vegetation","4900","HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;northern red oak;biota;climatologyMeteorologyAtmosphere;ecosystems;forests;watersheds;seedlings;seedling establishment;herbivory;demography;populations;disturbance patterns;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.400.1","Hubbard Brook Experimental Forest: 2019 and 2022 Stream Bryophyte Abundance","Steele, J.J., A.N. Thellman, O.K. Vought, and M. Foster.","2019 - 2022","PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.400.1","Vegetation","4900","HBR;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;Hubbard Brook LTER;ecosystems;streams;watersheds;bryophytes;nitrate;organic matter;biogeochemistry;disturbance patterns;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.147.1","Throughfall and precipitation measurements in a mixed hardwood forest on Watershed 3 at the Hubbard Brook Experimental Forest","Campbell, J.","2006 - 2008","DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.147.1","Vegetation","4950","precipitation;rain;snow;throughfall;weather"
"knb-lter-hbr.369.1","Estimates of productivity and multiple measures of biodiversity at Bartlett and Hubbard Brook Experimental Forests","Baillargeon, K. and S.V. Ollinger.","2018 - 2021","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.369.1","Vegetation","4950","abundance;basal area;biodiversity;canopies;disturbance;disturbance patterns;ecosystems;foliar nitrogen;forest ecology;forest ecosystems;forests;human disturbance;LiDAR;nitrogen content;plant functional types;plant species;plants;populations;primary production;primary productivity;species;species diversity;species;stems;taxonomy;terrestrial ecosystems;trees;wood;biota;canopy height;evenness;forest management;functional diversity;phylogentic diversity;structural diversity;taxonomic diversity;temperate forests;wood growth;Bartlett Experimental Forest;Hubbard Brook Experimental Forest;EPSCoR INSPIRES;NSF Macrosystems (MSB);White Mountain National Forest;UNH-TEAL"
"knb-lter-hbr.368.2","Data and code from Artificial light at night increases top-down pressure on caterpillars: experimental evidence from a light-naive forest - 2021-2022","Deitsch, J.F. and S.A. Kaiser.","2021 - 2022","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.368.2","Heterotrophs","5000","disturbance patterns;populations;ecosystems;forests;watersheds;predation;community composition;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;artificial light at night;sensory pollution;caterpillars;LED lighting;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.371.1","Telemetry mark-recapture data of the Northern Spring Salamander (Gyrinophilus porphyriticus), Hubbard Brook Experimental Forest, 2019 – 2021","Cochrane, M. and W.H. Lowe.","2019 - 2021","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.371.1","Heterotrophs","5000","ecosystems;forests;watersheds;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment;Gyrinophilus porphyriticus;mark-recapture;headwater streams;salamander;populations"
"knb-lter-hbr.81.8","Bird Abundances at the Hubbard Brook Experimental Forest (1969-present) and on three replicate plots (1986-2000) in the White Mountain National Forest","Holmes, R.T., N.L. Rodenhouse, and M.T. Hallworth.","1969 - 2018","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.81.8","Heterotrophs","5000","populations;disturbance patterns;ecosystems;forests;watersheds;animals;birds;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;HBEF bird area;biota;climatologyMeteorologyAtmosphere;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.178.3","Valleywide Bird Survey, Hubbard Brook Experimental Forest, 1999-2016 (ongoing)","Rodenhouse, N. and S. Sillett.","1999 - 2016","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.178.3","Heterotrophs","5002","HBEF Bird Area;HBR;Hubbard Brook LTER;animals;birds;census;ecosystems;elevation;forests;populations"
"knb-lter-hbr.128.5","Black-throated Blue Warbler capture histories, Hubbard Brook Experimental Forest","Hallworth, M.T., S.A. Kaiser, S. Sillett, M.S. Webster, R.T. Holmes, and N.L. Rodenhouse.","1980 - 2021","DP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.128.5","Heterotrophs","5051","populations;disturbance patterns;ecosystems;forests;watersheds;birds;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;Black-throated blue warbler;biota;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.129.4","Black-throated Blue Warbler nests at the Hubbard Brook Experimental Forest, 1986 - 2010","Rodenhouse, N., R. Holmes, S. Sillett, and M. Webster.","1986 - 2010","DP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.129.4","Heterotrophs","5052","animals;birds;ecosystems;forests;HBEF Bird Area;HBR;Hubbard Brook LTER;nests;nestlings;populations"
"knb-lter-hbr.130.4","Nestling feeding data from Black-throated Blue Warbler nests, Hubbard Brook Experimental Forest, 1997 - 2010","Rodenhouse, N., R. Holmes, S. Sillett, and M. Webster.","1997 - 2010","DP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.130.4","Heterotrophs","5053","animals;birds;ecosystems;forests;HBEF Bird Area;HBR;Hubbard Brook LTER;populations"
"knb-lter-hbr.131.5","Counts of potential nest predators from Black-throated Blue Warbler territories, Hubbard Brook Experimental Forest, 1997 – 2019","Hallworth, M.T., S.A. Kaiser, S. Sillett, M.S. Webster, R.T. Holmes, and N.L. Rodenhouse.","1997 - 2021","DP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.131.5","Heterotrophs","5054","populations;disturbance patterns;ecosystems;forests;watersheds;birds;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;Black-throated blue warbler;biota;climatologyMeteorologyAtmosphere;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.398.1","Catalog of NCBI sequence read archive (SRA) data for salamanders at the Hubbard Brook Experimental Forest 2012-2021","Addis, B.R., M.M. Cochrane, and W.H. Lowe.","2012 - 2021", ,"https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.398.1","Heterotrophs","5100","HBR;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;Hubbard Brook LTER;White Mountain National Forest;ecosystems;forests;streams;genomics;salamanders;populations;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.82.10","Long-term trends in abundance of Lepidoptera larvae at Hubbard Brook Experimental Forest and three additional northern hardwood forest sites, 1986-2021","Zammarelli, M.B., S.A. Kaiser, M.P. Ayres, R.T. Holmes, and N.L. Rodenhouse.","1986 - 2021","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.82.10","Heterotrophs","5100","populations;disturbance patterns;ecosystems;forests;watersheds;larvae;organisms;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;caterpillars;HBEF Bird Area;lepidoptera;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.126.4","Gastropod abundance at Hubbard Brook Experimental Forest, Watershed 1 and West of Watershed 6, 1997-2006","Hamburg, S.","1997 - 2006","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.126.4","Heterotrophs","5201","calcium amendment;gastropod;HBEF Watershed 1;HBEF Watershed 6;HBR;Hubbard Brook LTER;organism;slug;snail;organisms"
"knb-lter-hbr.145.3","Variability in soil and litter arthropod populations in the Soil Freezing Study plots at the Hubbard Brook Experimental Forest, 2009-2010","Templer, P., A. Schiller, N. Fuller, A. Socci, J. Campbell, J. Drake, and T. Kunz.","2009 - 2010","DP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.145.3","Heterotrophs","5203","abundance;arthropods;biology;ecosystems;forests;HBEF Soil Freezing Study;HBR;Hubbard Brook LTER;litter;soil;snow;winter;disturbance;populations"
"knb-lter-hbr.242.1","Beetle community at Hubbard Brook sampled by window traps 1973-1977 and 2015-2017","Rodenhouse, N.L., R.T. Holmes, and J.E. Harris.","1973 - 2017","DP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.242.1","Heterotrophs","5204","ecosystems;forests;climate change;snow;insects;HBR;LTER;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;New Hampshire;White Mountain National Forest;Coleoptera;forest floor;insect decline;temperate deciduous forest;Ecology, Ecosystems, & Environment;biota;environment"
"knb-lter-hbr.375.1","Arthropod communities in the Second College Grant, NH","Ziadeh, C.P., S.B. Ziadeh, B.H. Aflague, M.A. Townley, M.P. Ayres, and J.R. Garnas.","2021 - 2022","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.375.1","Heterotrophs","5205","populations;ecosystems;forests;arthropods;soil;Hubbard Brook LTER;New Hampshire;NH;White Mountain National Forest;subnivium;pitfall trap;biota;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.144.3","Mark-recapture data of the Northern Spring Salamander (Gyrinophilus porphyriticus), Hubbard Brook Experimental Forest, 2012 – present","Lowe, W.H.","2012 - 2021","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.144.3","Heterotrophs","5300","ecosystems;forests;watersheds;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment;Gyrinophilus porphyriticus;mark-recapture;headwater streams;salamander;populations"
"knb-lter-hbr.201.1","Status and Distribution of Fish in an Acid-impacted Watershed of the Northeastern United States (Hubbard Brook, NH)","Warren, D.","2005 - 2007","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.201.1","Heterotrophs","5400","Brook Trout;fish distributions;HBR;Hubbard Brook LTER;Salvelinus fontinalis;trout;fishes;streams;trout;populations"
"knb-lter-hbr.263.1","Plasticine caterpillar predation data from the Ice Storm Experiment (ISE) plots","Leuenberger, W.M. and D. Parry.","2015 - 2016","DP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.263.1","Heterotrophs","5500","birds;disturbance;plasticine model caterpiller;HBR LTER;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;New Hampshire;Ice Storm Experiment ISE;predation;predators"
"knb-lter-hbr.264.1","Avian point count data from the Ice Storm Experiment (ISE) plots","Leuenberger, W.M. and D. Parry.","2015 - 2016","DP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.264.1","Heterotrophs","5500","birds;disturbance;forest disturbance;populations;HBR LTER;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;New Hampshire;Ice Storm Experiment ISE;predation;predators;avian community;abundance;species abundance;extreme weather events;northern hardwood forest"
"knb-lter-hbr.284.3","Mammal species recorded within the Hubbard Brook Experimental Forest and vicinity (1963-2020; updated January 2021).","Holmes, R., H. ter Hofstede, L. Christenson, and G. Likens.","1963 - 2020","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.284.3","Heterotrophs","5580","ecosystems;forests;mammals;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.285.1","Amphibian species recorded within the Hubbard Brook Experimental Forest and vicinity (1963-2020; updated January 2021).","Likens, G., W. Lowe, D. Buso, and R. Holmes.","1963 - 2020","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.285.1","Heterotrophs","5580","ecosystems;forests;amphibians;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.286.1","Fish species recorded within the Hubbard Brook Experimental Forest and vicinity (1963-2020; updated January 2021).","Likens, G., D. Buso, and G. Winant.","1963 - 2020","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.286.1","Heterotrophs","5580","ecosystems;forests;fishes;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.290.1","Reptile species recorded within the Hubbard Brook Experimental Forest and vicinity (1963-2020; updated January 2021).","Buso, D., G. Likens, and R. Holmes.","1963 - 2020","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.290.1","Heterotrophs","5580","ecosystems;forests;reptiles;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.291.1","Bird species recorded within the Hubbard Brook Experimental Forest and vicinity (1963-2020; updated January 2021).","Holmes, R., S. Sillett, and M. Hallworth.","1963 - 2020","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.291.1","Heterotrophs","5580","ecosystems;forests;birds;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.268.3","Calling activity of Birds in the White Mountain National Forest: Audio Recordings (2016 and 2018)","Symes, L.B., K.D. Kittelberger, S.M. Stone, R.T. Holmes, J.S. Ralston, I.P. Casteneda Ruvalcaba, M.S. Webster, and M.P. Ayres.","2016 - 2018","DP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.268.3","Heterotrophs","5600","ecosystems;forests;populations;birds;HBR;LTER;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;New Hampshire;NH;White Mountain National Forest;songbirds;bioacoustics;avian ecology;Ecology, Ecosystems, & Environment;Animal ecology;biota"
"knb-lter-hbr.292.1","Lepidoptera species recorded within the Hubbard Brook Experimental Forest and vicinity","Lany, N., E. Stange, R. Holmes, and G. Likens.","1963 - 2013","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.292.1","Heterotrophs","5800","ecosystems;forests;insects;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;lepidoptera;biota;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.334.1","Hubbard Brook Experimental Forest: Gastropod lichen feeding trials","Cleavitt, N. and A. Clyne.","2016 - 2016","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.334.1","Heterotrophs","5900","forests;watersheds;lichens;snails;slugs;gastropods;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;HBEF;New Hampshire;NH;White Mountain National Forest;epiphytes"
"knb-lter-hbr.345.1","Hubbard Brook Experimental Forest: Lichen grazing assessment on valleywide plots","Cleavitt, N. and A. Clyne.","2016 - 2016","DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.345.1","Heterotrophs","5900","populations;disturbance patterns;ecosystems;forests;watersheds;gastropod;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;Ecology, Ecosystems, & Environment;lichen"
"knb-lter-hbr.366.1","Mark-recapture data of the northern spring salamander (Gyrinophilus porphyriticus) in support of 2023 Lowe et al. Ecology","Lowe, W.H., B.R. Addis, M. Cochrane, and L.K. Swartz.","2012 - 2021","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.366.1","Heterotrophs","5900","ecosystems;forests;watersheds;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment;Gyrinophilus porphyriticus;mark-recapture;headwater streams;salamander;populations"
"knb-lter-hbr.386.1","Data and code from \"No evidence of sex ratio manipulation by black-throated blue warblers in response to food availability\" Kaiser et al. 2023 Behavioral Ecology and Sociobiology","Kaiser, S.A., K.C. Grabenstein, T.S. Sillett, and M.S. Webster.","2007 - 2012","PS;DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.386.1","Heterotrophs","5900","birds;forests;ecosystems;Ecology, Ecosystems, & Environment;food supplementation;sex ratio bias;Trivers-Willard hypothesis;Setophaga caerulescens;offspring sex allocation;disturbance;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;New Hampshire;White Mountain National Forest"
"knb-lter-hbr.390.3","Hubbard Brook Experimental Forest: Data in support of Territory sizes and patterns of habitat use by forest passerines over five decades: Ideal free or ideal despotic?, Zammarelli et al.","Zammarelli, M.B., M.P. Ayres, H.M. ter Hofstede, D.A. Lutz, and R.T. Holmes.","1969 - 2021","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.390.3","Heterotrophs","5900","territory maps;White Mountain National Forest;Hubbard Brook LTER;Hubbard Brook Experimental Forest;birds;ecosystems;forests;abundance;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.391.1","Hubbard Brook Experimental Forest: 10-ha bird plot territory maps, 1969 - 2021","Zammarelli, M.B. and R.T. Holmes.","1969 - 2021","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.391.1","Heterotrophs","5900","birds;ecosystems;forests;long term;maps;White Mountain National Forest;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Ecology, Ecosystems, & Environment;territory maps"
"knb-lter-hbr.405.1","Data and code from \"Black-throated blue warblers (Setophaga caerulescens) exhibit diet flexibility and track seasonal changes in insect availability\" Kaiser et al. 2024 Ecology and Evolution","Kaiser, S.A., L. Forg, A. Stillman, J.F. Deitsch, S. Sillett, and G. Clucas.","2021 - 2021","DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.405.1","Heterotrophs","5900","feeding;HBR;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;Hubbard Brook LTER;ecosystems;forests;birds;insects;disturbance patterns;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.344.2","Multiple Element Limitation in Northern Hardwood Ecosystems (MELNHE): Project description, plot characteristics and design","Yanai, R.D., M. Fisk, and T.J. Fahey.","2008 - 2018","DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.344.2","Documentation","8000","New Hampshire;NH;White Mountain National Forest;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;MELNHE;Bartlett Experimental Forest;Jeffers Brook;JB;Multiple Element Limitation in Northeast Hardwood Ecosystems;biota;ecosystems;forests;watersheds;plants;belowground production;fine root production;fine root;roots;nitrogen cycling;phosphorus;disturbance;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.327.1","Hubbard Brook Experimental Forest: Baseline maps and description of Watershed 5 treatment","Hubbard Brook Ecosystem Study and USDA Forest Service, Northern Research Station.","1982 - 1985","DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.327.1","Documentation","8888","disturbance patterns;ecosystems;forests;watersheds;timber harvest;clearcutting;forest disturbance;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.180.2","Bedrock geologic map of Hubbard Brook Experimental Forest and maps of fractures and geology in roadcuts along Interstate-93, Grafton County, New Hampshire.","Barton, C., R. Camerlo, and S. Bailey.","1997 - 1997", ,"https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.180.2","Spatial Datasets","9050","bedrock;fractures;geology;HBR;Hubbard Brook LTER;map"
"knb-lter-hbr.211.2","Hubbard Brook Experimental Forest: 1 meter LiDAR-derived and Hydro-enforced Digital Elevation Models, 2012","Fraser, O.L., K.J. McGuire, and S.W. Bailey.","2012 - 2018", ,"https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.211.2","Spatial Datasets","9100","ecosystems;forests;watersheds;digital elevation model;LiDAR;topography;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;elevation;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.212.1","Hubbard Brook Experimental Forest: 5 meter LiDAR-derived Topographic Metrics, 2018","Fraser, O., K. McGuire, and S. Bailey.","2012 - 2018", ,"https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.212.1","Spatial Datasets","9100","hydro-enforced;digital elevation model;LiDAR;topography"
"knb-lter-hbr.349.1","Appalachian stream length dynamics: shapefiles","McGuire, K. and C. Jensen.","2015 - 2016", ,"https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.349.1","Spatial Datasets","9100","ecosystems;forests;watersheds;streams;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;flow intermittancy;headwaters;drainage density;stream geomorphology;Ecology, Ecosystems, & Environment;temporary streams;Fernow Experimental Forest;Coweeta Experimental Forest;Poverty Creek;Potts Creek"
"knb-lter-hbr.287.1","Hubbard Brook Experimental Forest: Hyperspectral Reflectance Imagery, August 2012","Ollinger, S. and L. Lepine.","2012 - 2012","IM; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.287.1","Spatial Datasets","9200","ecosystems;forests;watersheds;disturbance;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;remote sensing;hyperspectral;imaging spectrometery;Ecology, Ecosystems, & Environment;imageryBaseMapsEarthCover"
"knb-lter-hbr.288.1","Hubbard Brook Experimental Forest: Hyperspectral Reflectance Imagery, March 2013","Ollinger, S. and L. Lepine.","2013 - 2013","IM; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.288.1","Spatial Datasets","9200","ecosystems;forests;watersheds;disturbance;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;remote sensing;hyperspectral;imaging spectrometery;Ecology, Ecosystems, & Environment;imageryBaseMapsEarthCover"
"knb-lter-hbr.289.1","Hubbard Brook Experimental Forest: Hyperspectral Reflectance Imagery, February 2013","Ollinger, S. and L. Lepine.","2013 - 2013","IM; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.289.1","Spatial Datasets","9200","ecosystems;forests;watersheds;disturbance;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;remote sensing;hyperspectral;imaging spectrometery;Ecology, Ecosystems, & Environment;imageryBaseMapsEarthCover"
"knb-lter-hbr.100.5","Hubbard Brook Experimental Forest Rain Gages: GIS Shapefile","USDA Forest Service, Northern Research Station."," ", ,"https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.100.5","Spatial Datasets","9999","rain gages;US Forest Service;weather stations;Hubbard Brook;New Hampshire;HBR;Hubbard Brook LTER"
"knb-lter-hbr.101.4","Hubbard Brook Experimental Forest Benchmarks: GIS Shapefile","Barton, C., R. Camerlo, and S. Bailey."," ", ,"https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.101.4","Spatial Datasets","9999","benchmark;survey;US Forest Service;Hubbard Brook;New Hampshire;HBR;Hubbard Brook LTER"
"knb-lter-hbr.102.3","Hubbard Brook Experimental Forest Buildings: GIS Shapefile","USDA Forest Service, Northern Research Station."," ", ,"https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.102.3","Spatial Datasets","9999","buildings;US Forest Service;Hubbard Brook;New Hampshire;HBR;Hubbard Brook LTER"
"knb-lter-hbr.103.4","Hubbard Brook Experimental Forest Bedrock Geology: GIS Shapefile","Barton, C., R. Camerlo, and S. Bailey."," ", ,"https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.103.4","Spatial Datasets","9999","geology;bedrock;US Forest Service;Hubbard Brook;New Hampshire;HBR;Hubbard Brook LTER"
"knb-lter-hbr.104.3","Hubbard Brook Experimental Forest Fault Zones: GIS Shapefile","Barton, C., R. Camerlo, and S. Bailey."," ", ,"https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.104.3","Spatial Datasets","9999","fault;geology;US Forest Service;Hubbard Brook;New Hampshire;HBR;Hubbard Brook LTER"
"knb-lter-hbr.105.3","Hubbard Brook Experimental Forest Rock Outcrops: GIS Shapefile","Barton, C., R. Camerlo, and S. Bailey."," ", ,"https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.105.3","Spatial Datasets","9999","outcrop;rock;US Forest Service;Hubbard Brook;New Hampshire;HBR;Hubbard Brook LTER"
"knb-lter-hbr.106.3","Hubbard Brook Experimental Forest Drill Holes: GIS Shapefile","Barton, C., R. Camerlo, and S. Bailey."," ", ,"https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.106.3","Spatial Datasets","9999","drill holes;bedding;US Forest Service;geology;Hubbard Brook;New Hampshire;HBR;Hubbard Brook LTER"
